"last_name, first_name",player_id,year,p_win,p_loss,p_era,xwoba,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,whiff_percent,swing_percent
"Yarbrough, Ryan",642232,2018,16,6,3.91,0.317,36.7,6.3,26.9,74.639059636,92.423728318,20.7,48.2
"Barria, Jaime",642545,2018,10,9,3.41,0.327,34,7.3,33.2,79.214828281,93.228754935,24.5,45.9
"Peralta, Freddy",642547,2018,6,4,4.25,0.294,35.4,7.2,36.5,79.254055618,93.291324237,26.7,45.3
"Fry, Paul",643316,2018,1,2,3.35,0.297,31.7,1,24,72.4996775,91.53939125,25.3,42.9
"Pruitt, Austin",643493,2018,2,3,4.65,0.310,33.2,4.3,35.5,78.958964483,93.504948528,20.4,51.2
"Beeks, Jalen",656222,2018,5,1,5.51,0.326,29.9,3.9,29.2,76.863451447,92.61607375,26,48.1
"Flaherty, Jack",656427,2018,8,9,3.34,0.279,30.9,6.6,34.7,75.328739667,93.218216518,31.5,46.5
"Holder, Jonathan",656547,2018,1,3,3.14,0.291,34.4,8.3,28.6,77.732342447,92.200869734,23.8,48
"Newcomb, Sean",656794,2018,12,9,3.90,0.297,32.2,4.2,31.9,77.496915089,92.890019016,24.9,44.6
"Reid-Foley, Sean",656887,2018,2,4,5.13,0.314,38.4,10.5,34.9,78.115482326,93.346565814,29.1,44.8
"Hildenberger, Trevor",657610,2018,4,6,5.42,0.309,34.4,6.3,35.2,76.949523832,93.648514085,28,48.8
"Hill, Tim",657612,2018,1,4,4.53,0.279,22.1,3.6,29.4,78.560137727,92.509636894,19.4,48.9
"Ohtani, Shohei",660271,2018,4,2,3.31,0.284,43.2,4.8,31.2,76.35018746,92.90968152,35.3,44.5
"Hicks, Jordan",663855,2018,3,4,3.59,0.293,26.9,0.9,31.9,78.799509907,92.62866285,24.6,41.8
"Lucchesi, Joey",664192,2018,8,9,4.08,0.321,34.6,8.7,40.5,78.805126826,94.159566486,25.8,44.2
"Maton, Phil",664208,2018,0,2,4.37,0.273,32.8,2.2,27.7,75.337484219,92.177593937,32.8,47
"Burnes, Corbin",669203,2018,7,0,2.61,0.302,34,6.8,31.1,78.139495882,93.368357451,32.3,49.4
"Bieber, Shane",669456,2018,11,5,4.55,0.314,35.7,7,38.3,80.676032807,93.494576804,26.2,46.9
"Richards, Trevor",670950,2018,4,9,4.42,0.318,39.9,6.1,36.3,77.641504261,93.486585284,25.8,45.7
"Pérez, Oliver",424144,2019,2,4,3.98,0.272,34.5,4.5,30,76.814535,92.537151111,28,49.8
"Wainwright, Adam",425794,2019,14,10,4.19,0.328,32.1,6.5,39.2,78.292462056,93.845111434,19.5,42.4
"Hernández, Félix",433587,2019,1,8,6.40,0.368,31.2,10.1,41.8,82.206537034,95.222243191,21.6,43.3
"Petit, Yusmeiro",433589,2019,5,3,2.71,0.271,31.7,7.5,34.8,77.500028991,93.033009587,25.3,49.6
"Verlander, Justin",434378,2019,21,6,2.58,0.248,30.1,7.2,33.3,76.535831441,93.055670637,33.6,51.9
"Sánchez, Aníbal",434671,2019,11,8,3.85,0.312,37.8,6.6,28.3,76.624751693,92.714450571,22.4,48.4
"Rondón, Héctor",444468,2019,3,2,3.71,0.306,27.6,7,34.2,75.505744239,93.499274153,22.6,47.7
"Jansen, Kenley",445276,2019,5,3,3.71,0.262,33.1,6.1,26.1,76.741931282,91.966122645,32.2,53.6
"Detwiler, Ross",446321,2019,3,5,6.59,0.379,30.1,9.6,40.6,80.393645593,94.548922979,16.2,46.8
"Kluber, Corey",446372,2019,2,3,5.80,0.335,34.8,8.9,38.4,74.052664364,93.908165182,28.4,47.3
"Hill, Rich",448179,2019,4,1,2.45,0.262,28.4,4.7,27.7,76.723600563,92.477520426,25.7,47.9
"Doolittle, Sean",448281,2019,6,5,4.05,0.307,34.5,8.5,42,81.935350805,94.420619017,23.4,59.2
"Guerra, Junior",448855,2019,9,5,3.55,0.302,29.5,6.2,29.4,76.221042897,92.794573756,26.1,46.8
"Morton, Charlie",450203,2019,16,6,3.05,0.274,34.3,5,32.8,75.623727833,93.081770919,29.6,47.4
"Vargas, Jason",450306,2019,7,9,4.51,0.325,33.3,7.9,33.8,77.052852477,93.124975473,24.2,43.6
"Hughes, Jared",453172,2019,5,5,4.04,0.313,25.2,6.8,34.8,79.999569184,93.694904541,22.7,47.5
"Miller, Andrew",453192,2019,5,6,4.45,0.309,37.4,8.4,33.1,78.219182188,93.494596953,30.7,43.9
"Parker, Blake",453284,2019,3,3,4.55,0.351,42.4,9.1,39.4,77.626028519,94.289441235,27.2,43.9
"Scherzer, Max",453286,2019,11,7,2.92,0.253,35.2,6.6,35.5,76.796564853,93.26843887,33.9,52.5
"Buchholz, Clay",453329,2019,2,5,6.56,0.376,35.5,13.2,36.5,74.247936939,93.704545,20.6,47.4
"Martin, Chris",455119,2019,1,3,3.40,0.286,32.9,8.9,40.4,77.880165205,93.810524178,26.2,54.3
"Hernandez, David",456696,2019,2,5,8.02,0.320,38.7,8.9,35.2,79.3964085,93.709767479,32.2,50.6
"Bailey, Homer",456701,2019,13,9,4.57,0.318,31.6,5.7,39.5,80.757001033,94.235323884,24.3,48.5
"Clippard, Tyler",461325,2019,1,0,2.90,0.265,27.7,7.7,28.8,75.3283348,92.187504,28.6,50.7
"Gonzalez, Gio",461829,2019,3,2,3.50,0.319,32.3,6.4,31.2,77.0216275,92.872213636,25.9,44.2
"Soria, Joakim",465657,2019,2,4,4.30,0.287,34.7,9.1,34.3,76.835855814,93.088342047,28.8,48.2
"Nova, Iván",467100,2019,11,12,4.72,0.352,34.6,7.2,38.4,77.427465176,94.102419968,18.5,48.9
"Carrasco, Carlos",471911,2019,6,7,5.29,0.333,35.7,12.8,45.8,81.393538304,95.394083946,31.1,51.7
"García, Luis",472610,2019,2,1,4.35,0.338,33.9,7.7,35.7,78.039474556,93.75790514,29.6,45.2
"Anderson, Brett",474463,2019,13,9,3.89,0.347,30.5,7.3,40,78.996192736,94.183617343,17,47.5
"Kershaw, Clayton",477132,2019,16,5,3.03,0.289,30.1,6.6,34.1,78.595967339,93.45842669,27.7,51.3
"Buchter, Ryan",488748,2019,1,1,2.98,0.345,43.1,7.3,33.3,78.336027241,93.522373276,26.1,46.9
"Cashner, Andrew",488768,2019,11,8,4.68,0.343,31.8,7.7,41,79.419470996,94.166951818,22.5,45.3
"Romo, Sergio",489265,2019,2,1,3.43,0.270,37.1,5.3,23.5,74.901804941,91.745499704,30.2,48.8
"Stammen, Craig",489334,2019,8,7,3.29,0.284,31.3,5.2,33.7,76.003698145,92.998119597,21.8,45.4
"Yates, Kirby",489446,2019,0,5,1.19,0.226,30.3,4.1,36.1,74.903745667,93.458930417,34.5,49.7
"Ottavino, Adam",493603,2019,6,5,1.90,0.269,30.9,4.6,29.6,73.940433684,92.681515364,30.5,38.8
"Quintana, Jose",500779,2019,13,9,4.68,0.326,34.7,5.7,37.9,80.580937899,93.957980447,20.9,44.3
"Avilán, Luis",501593,2019,4,0,5.06,0.347,30.9,5.3,23.4,73.362909362,92.216948617,27.8,42
"Archer, Chris",502042,2019,3,9,5.19,0.346,40.7,10.5,39.5,78.484095414,94.280519936,29.7,45.9
"Samardzija, Jeff",502188,2019,11,12,3.52,0.326,34.5,8.3,37.7,79.575589554,93.884060149,20.2,48.3
"Anderson, Chase",502624,2019,8,4,4.21,0.320,31.5,6.3,32.9,76.388470622,93.149145896,23.5,49.8
"Holland, Derek",502706,2019,2,5,6.08,0.357,31.4,12.2,42.1,80.701533419,95.004865897,26.9,45.5
"Peralta, Wily",503449,2019,2,4,5.80,0.373,29.8,10.7,42,79.965458,94.437019385,22.1,44.4
"Colomé, Alex",517008,2019,4,5,2.80,0.326,33.5,8.8,41.2,82.095237024,94.565661071,29,49.8
"Brasier, Ryan",518489,2019,2,4,4.85,0.346,39.7,9.6,36.5,78.830680649,94.142788377,31,52.8
"Bumgarner, Madison",518516,2019,9,9,3.90,0.321,35.9,9,41.8,80.539498293,94.529638345,24.6,50.7
"Cishek, Steve",518553,2019,4,6,2.95,0.315,29.3,5.7,25.9,73.315823488,92.120530872,22.7,43.6
"Gearrin, Cory",518715,2019,1,3,4.07,0.330,38.2,5.5,36.8,78.609275488,93.376855767,19.9,44.1
"Kelly, Merrill",518876,2019,13,14,4.42,0.344,33.2,9.5,40,79.658110873,94.334380656,22.4,47.2
"McFarland, T.J.",519008,2019,0,0,4.82,0.351,30.4,6.2,40.1,76.009705638,94.41437117,22.1,49.5
"Pomeranz, Drew",519141,2019,2,10,4.85,0.314,35.9,8.9,35.8,80.264436412,93.824278736,26.8,45.8
"Walden, Marcus",519393,2019,9,2,3.81,0.301,30.8,2.8,36,80.041593084,93.508208967,29.6,48.8
"Workman, Brandon",519443,2019,10,1,1.88,0.257,31.9,0.7,31.9,78.26475209,93.098987744,34.8,39
"Zimmermann, Jordan",519455,2019,1,13,6.91,0.363,37.9,9.5,38.4,80.705658177,94.125352396,20.3,46.8
"Báez, Pedro",520980,2019,7,2,3.10,0.249,27.8,2.8,26.6,78.531285517,92.196002184,31.8,51.7
"Font, Wilmer",521655,2019,4,5,4.48,0.305,31.9,9.6,38.4,79.092934821,93.78349296,27.6,48.7
"Kelly, Joe",523260,2019,5,4,4.56,0.280,25.9,5,40.4,77.989997941,94.014661397,26.4,41.9
"Pérez, Martín",527048,2019,10,7,5.12,0.306,33.8,5.3,29.7,74.984020191,92.727144015,21.7,49
"Teheran, Julio",527054,2019,10,11,3.81,0.327,31.2,6.9,35.4,78.882257325,93.652615134,22.2,45.3
"Osuna, Roberto",532077,2019,4,3,2.63,0.264,36.7,6,30,75.92985975,92.285383145,33.5,54
"Andriese, Matt",542882,2019,5,5,4.71,0.289,33.5,6.5,33.5,79.42912697,93.575308883,25.3,47.3
"Bass, Anthony",542914,2019,2,4,3.56,0.312,27.3,4.7,36.2,77.483684286,93.27187112,27.5,43.9
"Bleier, Richard",542947,2019,3,0,5.37,0.285,28.5,3.1,38.3,78.666846667,93.678210521,17.2,52
"Cole, Gerrit",543037,2019,20,5,2.50,0.237,33.2,5.9,35.5,76.678804977,93.320113158,37.2,49.9
"DeSclafani, Anthony",543101,2019,9,9,3.89,0.297,33.4,7.1,38.7,78.281595859,94.084247775,23.6,48.1
"Drake, Oliver",543118,2019,5,2,3.21,0.271,27.1,7,40.3,77.991510469,94.087437813,35.9,49.4
"Eovaldi, Nathan",543135,2019,2,1,5.99,0.337,32,8.8,40.7,80.744923918,94.847112487,26.3,44
"Jackson, Jay",543351,2019,1,0,4.45,0.320,36.9,10.8,34.9,78.842542258,93.594846452,38.8,47.9
"McHugh, Collin",543521,2019,4,5,4.70,0.311,37.8,7,30.3,78.3645303,92.8306709,27.9,43.7
"Milone, Tommy",543548,2019,4,10,4.76,0.320,38,9.6,31.3,76.414107722,93.051098734,22.8,47.1
"Odorizzi, Jake",543606,2019,15,7,3.51,0.299,37.1,7.8,36.2,79.410891068,93.679724672,27.7,49.2
"Roark, Tanner",543699,2019,10,10,4.35,0.341,37.1,8.4,37.3,78.472414874,93.904787242,21.1,45.9
"Weber, Ryan",543901,2019,2,4,5.09,0.309,31.2,4.3,28.4,78.405419857,92.643933643,14.6,44.8
"Familia, Jeurys",544727,2019,4,2,5.70,0.326,31.9,6,34.3,76.386480488,93.367643926,28.9,42.2
"Strasburg, Stephen",544931,2019,18,6,3.32,0.267,29.8,6.1,33.8,77.367434479,93.302916673,30.6,47.7
"Díaz, Jairo",545064,2019,6,4,4.53,0.295,32.3,5.6,42.2,79.94660025,94.406268438,29.5,51.5
"Ryu, Hyun Jin",547943,2019,14,5,2.32,0.281,32.5,4.7,30.8,75.101874845,93.046409264,24.9,49.7
"Chapman, Aroldis",547973,2019,3,2,2.21,0.266,39.8,4.9,30.9,75.746731967,93.313696281,31.7,47.2
"Kittredge, Andrew",552640,2019,1,0,4.17,0.281,31.2,5.1,34.1,75.589877391,93.172418986,31.8,52.7
"Vázquez, Felipe",553878,2019,5,1,1.65,0.263,38,7,37.5,75.839075156,93.36607,29,50.3
"Peña, Félix",570240,2019,8,3,4.58,0.326,33.8,6.8,37.6,78.597555076,93.775416312,29.4,45
"Ureña, José",570632,2019,4,10,5.21,0.340,33.3,7.9,38.7,80.928411522,94.416494638,21.2,49.1
"Boyd, Matthew",571510,2019,9,12,4.56,0.297,33,9,35.3,79.49947113,93.602302531,31.1,49.8
"Farmer, Buck",571656,2019,6,6,3.72,0.312,31.2,7.5,40,79.670287363,93.820326464,29.8,46.2
"Fiers, Mike",571666,2019,15,4,3.90,0.335,31.6,7.2,38.3,77.021922904,93.655507408,18.2,47.3
"Floro, Dylan",571670,2019,5,3,4.24,0.297,28,5.6,34.3,77.187383824,93.147828889,25.8,51.6
"Giles, Ken",571704,2019,2,3,1.87,0.245,34.3,8.3,35.2,77.548212037,93.664475607,40,50.6
"Givens, Mychal",571710,2019,2,6,4.57,0.306,41.8,11,39.7,77.081818082,94.384146759,34.3,50.2
"Hale, David",571735,2019,3,0,3.11,0.279,29.4,2.4,28.6,75.359873492,92.597661667,17.1,49.5
"Heaney, Andrew",571760,2019,4,6,4.91,0.317,35.4,9.8,39.4,81.30704456,93.95260176,31.2,48.6
"Kline, Branden",571858,2019,1,4,5.93,0.382,38.3,9.4,50.8,78.176103281,95.324776457,24.3,44.8
"Mikolas, Miles",571945,2019,9,14,4.16,0.329,33,6.1,36.6,77.882734945,93.621470874,21.7,49.3
"Paxton, James",572020,2019,15,6,3.82,0.291,35.1,7.4,38.5,78.768392552,93.979846684,30.8,49.9
"Bard, Luke",572703,2019,3,3,4.78,0.319,31.9,7.1,32.6,76.86800058,93.093713551,28.3,45.7
"Greene, Shane",572888,2019,0,3,2.30,0.302,33.9,8.3,39.3,79.021463012,94.005071627,26.5,46
"Keuchel, Dallas",572971,2019,8,8,3.75,0.328,26.1,6.9,38.5,77.876566959,93.989366686,21.4,45.7
"Rogers, Taylor",573124,2019,2,4,2.61,0.238,25.7,7,29.7,77.857083,93.02157325,25.9,45.3
"Straily, Dan",573185,2019,2,4,9.82,0.452,41.3,16.2,49.2,80.926195778,95.49873324,18.3,45.3
"Stroman, Marcus",573186,2019,10,13,3.22,0.292,27.2,4.1,35.6,77.145629341,93.642928165,24.7,45.1
"Kikuchi, Yusei",579328,2019,6,11,5.46,0.345,32.1,7.7,39.1,78.574793106,94.039020928,19.9,47.7
"Velázquez, Hector",584171,2019,1,4,5.43,0.341,37.1,7.8,38,77.246903735,93.843090606,23.7,45.7
"Brice, Austin",592169,2019,1,0,3.43,0.294,34.4,5.5,36.7,77.576958594,93.221530859,26.7,46.2
"Covey, Dylan",592229,2019,1,8,7.98,0.399,38.5,9.6,37,80.164256471,94.086748177,17.9,45.4
"Gausman, Kevin",592332,2019,3,9,5.72,0.327,40.3,8,36.5,78.389683497,93.610274281,30.2,53.1
"Gray, Jon",592351,2019,11,8,3.84,0.327,31.6,5.9,43.8,78.742396905,94.833960048,26.5,47.6
"Hembree, Heath",592390,2019,1,0,3.86,0.315,41.5,8.5,34.9,79.759356792,93.154832453,27.3,48.5
"Jackson, Luke",592426,2019,9,2,3.84,0.263,27.1,7.2,33.7,78.568446067,93.665429944,36.7,48.9
"Plutko, Adam",592644,2019,7,5,4.86,0.328,37,7.6,32.8,77.90555548,93.149132408,18.8,49.4
"Ray, Robbie",592662,2019,12,8,4.34,0.322,38.9,10.7,38.6,77.763446782,94.068618515,32.7,45.4
"Smith, Caleb",592761,2019,10,11,4.52,0.323,35.2,10.9,35.9,78.086403184,93.67771197,27.8,49.7
"Stanek, Ryne",592773,2019,0,4,3.97,0.314,38.2,9.5,38.2,80.575060714,94.324792,34.6,48.1
"Taillon, Jameson",592791,2019,2,3,4.10,0.318,33.1,6.8,39.8,78.83818569,93.807181652,24.1,51.5
"Wick, Rowan",592858,2019,2,0,2.43,0.278,24.4,7,31.4,77.874362326,93.016205412,25.9,49.4
"Williams, Trevor",592866,2019,7,9,5.38,0.341,35.6,8.3,35.6,77.24105181,93.41857625,22.2,50.3
"Germán, Domingo",593334,2019,18,4,4.03,0.316,37.8,8.8,40.1,78.974980455,94.057958608,28.2,49.5
"Martinez, Carlos",593372,2019,4,2,3.17,0.278,26.2,6.3,31.2,76.798411129,92.856939187,28.4,49.8
"Neris, Héctor",593576,2019,3,6,2.93,0.269,33.3,7.1,36.1,79.445574675,93.306861046,38.3,48.7
"Rodriguez, Eduardo",593958,2019,19,6,3.81,0.292,31.7,5.9,29.4,75.237237491,92.609035278,27.4,46.4
"Peralta, Wandy",593974,2019,1,1,5.67,0.352,31.1,9,35,74.93877,93.730879655,33,48.4
"Guerrero, Tayron",594027,2019,1,2,6.26,0.363,32.1,10.7,40.5,80.762350606,94.039845802,28.1,50.2
"deGrom, Jacob",594798,2019,11,8,2.43,0.250,31.5,4.8,30.8,75.691489191,92.674544414,31.4,53.4
"Grace, Matt",594840,2019,1,2,6.36,0.383,36.5,11.9,46.5,80.203810385,95.370102115,19.4,46.9
"Ponce de Leon, Daniel",594965,2019,1,2,3.70,0.292,25.2,6.5,28.5,79.288511148,92.669616885,26.8,49.4
"Ryan, Kyle",594986,2019,4,2,3.54,0.295,27.5,3.5,42.1,78.070596,93.990734882,23.6,43.4
"Eickhoff, Jerad",595191,2019,3,4,5.71,0.351,36.2,10.9,39.1,79.042115176,93.827701183,26.2,45.4
"Beede, Tyler",595881,2019,5,10,5.08,0.343,34,8.4,44.3,81.635898483,94.938188282,26.3,46.2
"Peters, Dillon",596071,2019,4,4,5.38,0.361,39.4,8.7,41.1,78.5273875,94.370654017,20.4,46.9
"Stephenson, Robert",596112,2019,3,2,3.76,0.255,34,5.1,26.8,77.328794737,92.687567616,39.4,50.1
"Weaver, Luke",596133,2019,4,3,2.94,0.309,34.5,6.3,41.4,79.95772814,94.373384302,26,47.1
"Johnson, Brian",598271,2019,1,3,6.02,0.340,33.8,9.4,36.7,79.3458425,93.831397353,22.7,40.5
"Ramirez, Noé",598287,2019,5,4,3.99,0.281,34.1,5.7,31.2,77.251960465,92.692318314,31.2,45.4
"Pivetta, Nick",601713,2019,4,6,5.38,0.347,36,10,34.9,80.381400426,93.636123972,24.4,46.1
"Anderson, Justin",605121,2019,3,0,5.55,0.305,31.5,8.1,34.4,77.6538055,93.188917731,28.4,45.8
"Barlow, Scott",605130,2019,3,3,4.22,0.297,34.8,6.7,37.1,77.852723068,93.806693429,33.8,46.2
"Bassitt, Chris",605135,2019,10,5,3.81,0.302,32.6,4.9,31.7,77.619143417,93.042677128,20.9,46.7
"Bradley, Archie",605151,2019,4,5,3.52,0.317,39.2,4.8,38.6,77.667352903,94.141602849,23.8,45.4
"Brebbia, John",605154,2019,3,4,3.59,0.274,35.8,5.3,38,77.415132283,93.317929344,29,50.8
"Brewer, Colten",605155,2019,1,2,4.12,0.321,30.9,5.5,30.3,79.611430854,93.023439387,27.9,42.7
"Brooks, Aaron",605156,2019,6,8,5.65,0.349,32.3,7.9,41.6,79.36272875,94.301554261,19.5,46
"Bundy, Dylan",605164,2019,7,14,4.79,0.309,31.9,5.9,31.9,78.252138085,93.062501128,28.1,49
"Chafin, Andrew",605177,2019,2,2,3.76,0.306,35.8,7.3,36.8,76.256550606,93.886366894,33.9,49.8
"Clevinger, Mike",605182,2019,13,4,2.71,0.268,37.1,5.8,34,74.642432345,93.145618408,35.3,45.7
"Hess, David",605276,2019,1,10,7.09,0.401,43.4,13.2,49.8,82.914060916,95.406534943,19.3,49.2
"Holmes, Clay",605280,2019,1,2,5.58,0.335,31.2,5.1,39.3,77.771406567,93.896985865,27.3,37.6
"López, Jorge",605347,2019,4,9,6.33,0.361,34.6,11.9,40.6,79.984725648,94.63687557,21.6,44.8
"Marshall, Evan",605359,2019,4,2,2.49,0.304,24.3,5.6,30.6,76.145555775,92.750635845,24.6,47.8
"Nola, Aaron",605400,2019,12,7,3.87,0.310,32.9,6.8,39.5,78.647378213,93.936595657,26.7,44.6
"Ross, Joe",605452,2019,4,4,5.48,0.351,36.8,7,35.8,76.463925455,93.294526313,23.5,47.2
"Springs, Jeffrey",605488,2019,4,1,6.40,0.353,45.5,6.1,38.4,77.3532398,93.501121616,30.2,45.9
"Wisler, Matt",605538,2019,3,4,5.61,0.299,32.4,6.2,34.5,78.307059444,93.275311399,31.8,49.1
"Woodruff, Brandon",605540,2019,11,3,3.62,0.283,38.1,4.1,30.2,74.608074295,92.818592981,25.5,51.3
"Perdomo, Luis",606131,2019,2,4,4.00,0.309,27.6,4.1,42.5,80.62146844,94.364681843,19.8,48.8
"Gallegos, Giovanny",606149,2019,3,2,2.31,0.253,31.1,7.2,35.5,77.525998072,93.57798747,34.6,50.2
"Mejía, Adalberto",606167,2019,0,2,6.61,0.388,38.3,10.6,46.8,80.556194468,94.486296237,23.6,45.8
"Elías, Roenis",606273,2019,4,2,3.96,0.341,40,9.3,37.3,78.394984429,93.530984714,26.5,49
"García, Jarlín",606424,2019,4,2,3.02,0.310,28.9,6,32.4,77.625690694,93.859080417,20.8,46.9
"Devenski, Chris",606965,2019,2,3,4.83,0.300,35.1,8.4,35.1,78.9151555,93.376424774,28.2,48.7
"Rodón, Carlos",607074,2019,3,2,5.19,0.296,36.2,7.4,39.4,79.546321064,94.180158602,28.4,46
"Gant, John",607231,2019,11,1,3.66,0.295,34.9,2.9,31.2,76.288467356,92.915449306,27.4,47.2
"Garrett, Amir",607237,2019,5,3,3.21,0.287,24.8,3.9,32.3,76.745343968,93.203753016,38.9,44.2
"Freeland, Kyle",607536,2019,3,11,6.73,0.357,34,8.8,40.1,78.500269195,94.412485345,21.2,48.4
"Estévez, Carlos",608032,2019,2,2,3.75,0.305,34.5,9.9,38.4,80.669211386,94.248667562,30.6,49.8
"Fried, Max",608331,2019,17,6,4.02,0.297,32.4,4.4,39.1,78.499193718,94.017095085,26,47.4
"Giolito, Lucas",608337,2019,14,9,3.41,0.283,37.3,9.4,34.6,76.977268551,93.678942663,32.4,49.6
"Irvin, Cole",608344,2019,2,1,5.83,0.366,43.3,7.5,32.8,73.447354545,93.213998636,20.7,50.5
"Sims, Lucas",608371,2019,2,1,4.60,0.270,37.4,6.1,31.3,79.466008163,93.162647423,34,47
"Wacha, Michael",608379,2019,6,7,4.76,0.356,35.5,7.8,35.5,77.08827198,93.719873756,21.2,47.9
"Duffey, Tyler",608648,2019,5,1,2.50,0.261,36.7,7.9,36.7,79.488202836,93.72912903,33,50.7
"Stratton, Chris",608717,2019,1,3,5.57,0.327,32.2,5,34.7,78.127256909,93.404789636,24.2,48
"Voth, Austin",608723,2019,2,1,3.30,0.280,29.8,4.4,29.8,77.635938947,92.951083717,28.7,48
"Castro, Miguel",612434,2019,1,3,4.66,0.296,27.1,6.3,32.9,75.509886699,93.308558689,27.7,44.2
"Adams, Austin",613534,2019,2,2,3.94,0.270,28.3,8.3,44.8,77.580333103,95.266846379,40.2,44.2
"Wood, Hunter",621056,2019,1,1,2.98,0.295,32.4,4.9,31.7,76.633160571,92.971647071,27.2,49.9
"Waguespack, Jacob",621097,2019,5,5,4.38,0.349,35.7,7.1,38.2,78.453394202,93.915468613,21.8,48.9
"Buehler, Walker",621111,2019,14,4,3.26,0.277,34.5,5.4,36.4,79.575999746,93.605811826,26.8,50.3
"Mills, Alec",621219,2019,1,0,2.75,0.339,35.9,7.6,35.9,77.633242609,93.676278261,28.1,47.6
"Berríos, José",621244,2019,14,8,3.68,0.304,34.2,6.5,32,76.182677621,92.899373483,23.5,49.1
"Poche, Colin",621363,2019,5,5,4.70,0.260,34.2,9,37.8,80.72753,93.284176789,34.9,53.7
"Young, Alex",622065,2019,7,5,3.56,0.318,27.9,7.3,35.6,76.89910459,93.432371646,27.4,47.8
"Rodriguez, Jefry",622446,2019,1,5,4.63,0.337,31.5,6.7,43.6,81.073298243,94.381626081,18.6,47.3
"Castillo, Luis",622491,2019,15,8,3.40,0.277,26.2,5.1,33.6,75.363934533,93.547291448,35.9,47.3
"Alcántara, Victor",622505,2019,3,2,4.85,0.380,27.7,9.2,42.6,80.668843571,94.752275929,20.9,51.5
"Hernández, Elieser",622694,2019,3,5,5.03,0.293,30.5,9,31.8,76.12962886,92.871764211,25.2,48.8
"Tinoco, Jesus",622786,2019,0,3,4.75,0.395,34.5,11.8,39.1,77.524234364,93.967601727,22.4,44.2
"Pannone, Thomas",623381,2019,3,6,6.16,0.345,37.4,9.6,38.8,79.739944815,93.848652685,25.5,46.9
"Newberry, Jake",623470,2019,1,0,3.77,0.357,36.3,9.9,40.7,81.823819348,94.221441209,27.5,45.8
"López, Reynaldo",625643,2019,10,15,5.38,0.338,36.3,7.6,38.3,77.750217553,94.030077252,24.7,48.7
"Urías, Julio",628711,2019,4,3,2.49,0.269,34.9,4.3,24.9,72.620233204,91.951454537,29.9,51.3
"Cortes, Nestor",641482,2019,5,1,5.67,0.342,37.5,8.5,35.5,76.8300531,93.584948442,25.2,45.5
"Hudson, Dakota",641712,2019,16,7,3.35,0.337,31.4,6.8,38.8,78.019221192,94.329664942,23.7,44.2
"Kinley, Tyler",641755,2019,3,1,3.65,0.323,37,4.3,32.6,77.545971618,93.28442125,29.9,47.1
"Lauer, Eric",641778,2019,8,10,4.45,0.312,32.4,5.9,39.4,79.717407511,94.107362711,20.1,47.8
"Littell, Zack",641793,2019,6,0,2.68,0.349,39,9.5,47.6,81.032186154,95.168033204,27.3,52.5
"McCarthy, Kevin",641838,2019,4,2,4.48,0.314,26.1,4.3,41.5,79.307147647,94.362467451,20.4,52.3
"Sparkman, Glenn",642098,2019,4,11,6.02,0.362,39.5,7.7,41.8,80.897866008,94.720399391,17.1,47.9
"Trivino, Lou",642152,2019,4,6,5.25,0.294,27.5,3.9,32,75.511417647,93.15082,28.1,48.3
"Yarbrough, Ryan",642232,2019,11,6,4.13,0.291,35.3,7,26.2,73.485222732,92.216714694,22.4,49.6
"Soto, Gregory",642397,2019,0,5,5.77,0.374,30.8,10.1,43.9,81.052373838,95.048678122,19.9,46.1
"Barria, Jaime",642545,2019,4,10,6.42,0.356,41,10.7,40.6,80.202443566,94.155487082,22.1,44.4
"Peralta, Freddy",642547,2019,7,3,5.29,0.306,36.8,9.6,38.6,80.389808919,94.098502342,29.3,49.3
"Fry, Paul",643316,2019,1,9,5.34,0.310,29.7,4.8,35.8,77.277357901,93.479819815,25.7,42.3
"Pruitt, Austin",643493,2019,3,0,4.40,0.304,34.5,7.7,33.8,77.361396377,93.600999783,24.8,48.8
"Webb, Tyler",643778,2019,2,1,3.76,0.286,33.1,5.4,29.9,75.030158082,92.981287517,22.6,47.7
"Soroka, Michael",647336,2019,13,4,2.68,0.305,32.4,5.1,37.5,76.8236949,93.829988028,22.9,48.8
"Hernández, Darwinzon",650382,2019,0,1,4.45,0.267,37.7,0,31.1,75.314059667,92.766954333,35.5,41
"Beeks, Jalen",656222,2019,6,3,4.31,0.342,35,7.4,35.9,77.334894783,93.876003894,24.1,45.9
"Brigham, Jeff",656257,2019,3,2,4.46,0.333,33.6,9.3,37.4,77.75165,93.645319434,25.1,48.6
"Flaherty, Jack",656427,2019,11,8,2.75,0.279,33.4,6.9,30.3,75.452172447,92.865941078,30.7,48
"Hoffman, Jeff",656546,2019,2,6,6.56,0.386,33,12.9,41.1,79.127672039,95.051891854,21.7,46.6
"Holder, Jonathan",656547,2019,5,2,6.31,0.290,33.6,8.2,34.4,77.893109672,93.346503443,25.6,49.6
"Keller, Mitch",656605,2019,1,5,7.13,0.284,33.8,5.5,35.3,76.016924576,93.313422821,24.9,51.7
"McKay, Brendan",656713,2019,2,4,5.14,0.322,36.1,10.4,44.4,81.766331549,94.814889789,23.7,49
"Newcomb, Sean",656794,2019,6,3,3.16,0.305,28.6,4.6,30.6,76.990313299,92.815530979,22.9,45.9
